IdInscripcion;IdJugador;Tipo;Fecha;IdCT;IdEquipo;IdPosicion;;;;;;;;;;;;;
764;302;Habilitado;19/03/2023;41;1; ;;;;;;;;;;;;;
765;335;Habilitado;19/03/2023;41;1; ;;;;;;;;;;;;;
766;10;Habilitado;19/03/2022;41;; ;;;;;;;;;;;;;
767;8;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
768;11;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
769;15;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
770;273;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
771;16;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
772;20;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
773;274;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
774;275;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
775;276;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
776;278;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
777;279;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
778;327;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
779;328;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
780;329;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
781;330;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
782;331;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
783;332;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
784;333;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
785;334;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
786;305;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
787;275;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
788;309;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
789;24;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
790;336;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
791;319;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
792;6;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
793;30;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
794;302;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
795;335;Deshabilitado;26/06/2022;41;1; ;;;;;;;;;;;;;
796;8;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
797;11;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
798;273;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
799;16;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
800;20;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
801;274;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
802;275;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
803;276;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
804;278;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
805;279;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
806;327;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
807;328;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
808;329;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
809;330;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
810;331;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
811;332;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
812;333;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
813;334;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
814;305;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
815;275;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
816;309;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
817;24;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
818;336;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
819;6;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
820;30;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
821;302;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
822;17;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
823;337;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
824;23;Habilitado;29/07/2022;42;1; ;;;;;;;;;;;;;
825;8;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
826;11;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
827;273;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
828;16;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
829;20;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
830;274;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
831;275;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
832;276;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
833;278;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
834;279;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
835;327;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
836;328;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
837;329;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
838;330;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
839;331;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
840;332;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
841;333;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
842;334;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
843;305;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
844;275;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
845;309;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
846;24;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
847;336;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
848;6;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
849;30;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
850;302;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
851;17;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
852;337;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
853;23;Deshabilitado;18/11/2022;42;1; ;;;;;;;;;;;;;
854;6;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
855;23;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
856;1;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
857;3;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
858;8;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
859;11;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
860;12;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
861;15;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
862;18;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
863;21;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
864;24;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
865;27;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
866;5;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
867;14;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
868;16;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
869;17;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
870;19;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
871;22;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
872;28;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
873;2;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
874;4;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
875;7;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
876;10;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
877;20;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
878;25;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
879;29;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
880;30;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
881;274;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
882;275;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
883;276;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
884;277;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
885;278;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
886;50;Habilitado;15/04/2022;2;1; ;;;;;;;;;;;;;
887;6;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
888;23;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
889;1;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
890;3;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
891;8;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
892;11;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
893;12;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
894;15;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
895;18;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
896;21;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
897;24;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
898;27;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
899;5;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
900;14;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
901;16;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
902;17;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
903;19;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
904;22;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
905;28;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
906;2;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
907;4;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
908;7;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
909;10;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
910;20;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
911;25;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
912;29;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
913;30;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
914;274;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
915;275;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
916;276;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
917;277;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
918;278;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
919;50;Deshabilitado;8/10/2022;2;1; ;;;;;;;;;;;;;
920;2;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
921;3;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
922;29;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
923;4;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
924;5;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
925;6;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
926;7;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
927;338;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
928;339;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
929;340;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
930;17;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
931;19;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
932;341;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
933;337;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
934;23;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
935;342;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
936;273;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
937;343;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
938;1;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
939;344;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
940;18;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
941;14;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
942;12;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
943;345;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
944;346;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
945;49;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
946;40;Habilitado;19/03/2022;43;1; ;;;;;;;;;;;;;
947;2;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
948;3;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
949;29;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
950;4;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
951;5;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
952;6;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
953;7;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
954;338;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
955;339;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
956;340;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
957;17;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
958;19;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
959;341;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
960;337;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
961;23;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
962;342;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
963;273;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
964;343;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
965;1;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
966;344;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
967;18;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
968;14;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
969;12;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
970;345;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
971;346;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
972;49;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
973;40;Deshabilitado;4/07/2022;43;1; ;;;;;;;;;;;;;
974;2;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
975;3;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
976;29;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
977;4;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
978;5;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
979;6;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
980;7;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
981;49;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
982;339;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
983;18;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
984;17;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
985;19;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
986;341;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
987;337;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
988;23;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
989;342;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
990;273;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
991;343;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
992;1;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
993;344;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
994;22;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
995;14;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
996;12;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
997;345;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
998;346;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
999;37;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1000;43;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1001;54;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1002;51;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1003;31;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1004;36;Habilitado;29/07/2022;44;1; ;;;;;;;;;;;;;
1005;2;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1006;3;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1007;29;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1008;4;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1009;5;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1010;6;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1011;7;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1012;49;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1013;339;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1014;17;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1015;19;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1016;341;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1017;337;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1018;23;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1019;342;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1020;273;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1021;343;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1022;1;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1023;344;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1024;18;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1025;14;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1026;12;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1027;345;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1028;346;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1029;40;Deshabilitado;11/11/2022;44;1; ;;;;;;;;;;;;;
1030;31;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1031;32;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1032;34;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1033;35;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1034;36;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1035;37;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1036;38;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1037;41;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1038;43;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1039;44;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1040;349;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1041;46;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1042;47;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1043;49;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1044;50;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1045;350;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1046;54;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1047;45;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1048;39;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1049;53;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1050;351;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1051;51;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1052;40;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1053;42;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1054;52;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1055;72;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1056;69;Habilitado;19/03/2022;45;1; ;;;;;;;;;;;;;
1057;31;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1058;32;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1059;34;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1060;35;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1061;36;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1062;37;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1063;38;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1064;41;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1065;43;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1066;44;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1067;349;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1068;46;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1069;47;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1070;49;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1071;50;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1072;350;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1073;54;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1074;45;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1075;39;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1076;53;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1077;351;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1078;51;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1079;40;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1080;42;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1081;52;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1082;72;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1083;69;Deshabilitado;25/06/2022;45;1; ;;;;;;;;;;;;;
1084;31;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1085;32;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1086;34;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1087;35;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1088;36;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1089;37;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1090;48;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1091;38;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1092;41;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1093;43;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1094;44;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1095;349;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1096;46;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1097;47;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1098;49;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1099;50;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1100;54;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1101;45;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1102;39;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1103;53;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1104;351;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1105;51;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1106;40;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1107;52;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1108;72;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1109;69;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1110;352;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1111;65;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1112;62;Habilitado;30/07/2022;46;1; ;;;;;;;;;;;;;
1113;31;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1114;32;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1115;34;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1116;35;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1117;36;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1118;37;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1119;38;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1120;41;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1121;43;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1122;44;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1123;349;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1124;46;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1125;47;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1126;49;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1127;50;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1128;54;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1129;45;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1130;39;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1131;53;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1132;351;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1133;51;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1134;40;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
1135;42;Deshabilitado;12/11/2022;46;1; ;;;;;;;;;;;;;
