IdEstadisticaPartido;IdJugador;IdPartido;IdCT;Condicion;Minutos;Goles;Amarillas;Rojas;;;;;;;;;;;;;;;;
6858;191;278;17;Titular;45;0;0;0;;;;;;;;;;;;;;;;
6859;192;278;17;Titular;45;0;0;0;;;;;;;;;;;;;;;;
6860;193;278;17;Suplente ingresa;16;0;1;0;;;;;;;;;;;;;;;;
6861;194;278;17;Titular;60;0;1;0;;;;;;;;;;;;;;;;
6862;195;278;17;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
6863;196;278;17;Titular;70;1;0;0;;;;;;;;;;;;;;;;
6864;197;278;17;Titular;60;0;0;0;;;;;;;;;;;;;;;;
6865;198;278;17;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
6866;199;278;17;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6867;200;278;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6868;201;278;17;Titular;54;2;0;0;;;;;;;;;;;;;;;;
6869;202;278;17;Titular;35;0;0;0;;;;;;;;;;;;;;;;
6870;203;278;17;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
6871;204;278;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6872;205;278;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6873;206;278;17;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
6874;207;278;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6875;161;251;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6876;162;251;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6877;163;251;15;Suplente ingresa;21;0;0;0;;;;;;;;;;;;;;;;
6878;164;251;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6879;165;251;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6880;166;251;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6881;167;251;15;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6882;168;251;15;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6883;169;251;15;Titular;63;0;0;0;;;;;;;;;;;;;;;;
6884;170;251;15;Suplente ingresa;7;0;0;0;;;;;;;;;;;;;;;;
6885;171;251;15;Titular;54;0;0;0;;;;;;;;;;;;;;;;
6886;172;251;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6887;173;251;15;Titular;43;0;0;0;;;;;;;;;;;;;;;;
6888;174;251;15;Titular;49;0;0;0;;;;;;;;;;;;;;;;
6889;175;251;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6890;176;251;15;Titular;49;0;0;0;;;;;;;;;;;;;;;;
6891;177;251;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6892;178;251;15;Suplente ingresa;21;0;0;0;;;;;;;;;;;;;;;;
6893;179;251;15;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6894;180;251;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6895;181;251;15;Suplente ingresa;6;0;0;0;;;;;;;;;;;;;;;;
6896;182;251;15;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6897;183;251;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6898;184;251;15;Titular;16;0;0;0;;;;;;;;;;;;;;;;
6899;132;221;13;Titular;64;0;0;0;;;;;;;;;;;;;;;;
6900;133;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6901;136;221;13;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6902;137;221;13;Titular;73;0;0;0;;;;;;;;;;;;;;;;
6903;138;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6904;139;221;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
6905;140;221;13;Titular;73;0;0;0;;;;;;;;;;;;;;;;
6906;141;221;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6907;142;221;13;Titular;80;1;0;0;;;;;;;;;;;;;;;;
6908;143;221;13;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6909;144;221;13;Titular;78;0;0;0;;;;;;;;;;;;;;;;
6910;145;221;13;Suplente ingresa;7;0;0;0;;;;;;;;;;;;;;;;
6911;146;221;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
6912;147;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6913;148;221;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
6914;149;221;13;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
6915;150;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6916;151;221;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6917;152;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6918;153;221;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
6919;154;221;13;Suplente ingresa;2;0;0;0;;;;;;;;;;;;;;;;
6920;155;221;13;Titular;64;0;0;0;;;;;;;;;;;;;;;;
6921;156;221;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
6922;157;221;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6923;158;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6924;159;221;13;Suplente ingresa;16;0;0;0;;;;;;;;;;;;;;;;
6925;160;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6926;291;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6927;134;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6928;135;221;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6929;292;221;13;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
6930;185;279;17;Titular;50;0;0;0;;;;;;;;;;;;;;;;
6931;186;279;17;Titular;50;1;0;0;;;;;;;;;;;;;;;;
6932;187;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6933;208;279;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
6934;189;279;17;Titular;50;0;0;0;;;;;;;;;;;;;;;;
6935;190;279;17;Titular;45;0;0;0;;;;;;;;;;;;;;;;
6936;191;279;17;Titular;45;0;0;0;;;;;;;;;;;;;;;;
6937;192;279;17;Titular;45;1;0;0;;;;;;;;;;;;;;;;
6938;193;279;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
6939;194;279;17;Titular;50;1;0;0;;;;;;;;;;;;;;;;
6940;195;279;17;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
6941;196;279;17;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6942;197;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6943;198;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6944;199;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6945;200;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6946;201;279;17;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6947;202;279;17;Suplente ingresa;25;1;0;0;;;;;;;;;;;;;;;;
6948;203;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6949;204;279;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
6950;205;279;17;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
6951;206;279;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6952;207;279;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
6953;161;252;15;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
6954;162;252;15;Titular;51;1;0;0;;;;;;;;;;;;;;;;
6955;163;252;15;Suplente ingresa;26;0;0;0;;;;;;;;;;;;;;;;
6956;164;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6957;165;252;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6958;166;252;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6959;167;252;15;Suplente ingresa;19;1;0;0;;;;;;;;;;;;;;;;
6960;168;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6961;169;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6962;170;252;15;Titular;56;0;0;0;;;;;;;;;;;;;;;;
6963;171;252;15;Titular;56;1;0;0;;;;;;;;;;;;;;;;
6964;172;252;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6965;173;252;15;Titular;51;0;0;0;;;;;;;;;;;;;;;;
6966;174;252;15;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
6967;175;252;15;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
6968;176;252;15;Titular;44;0;0;0;;;;;;;;;;;;;;;;
6969;177;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6970;178;252;15;Suplente ingresa;19;0;0;0;;;;;;;;;;;;;;;;
6971;179;252;15;Suplente ingresa;26;1;0;0;;;;;;;;;;;;;;;;
6972;180;252;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
6973;181;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6974;182;252;15;Titular;56;0;0;0;;;;;;;;;;;;;;;;
6975;183;252;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6976;184;252;15;Titular;44;0;0;0;;;;;;;;;;;;;;;;
6977;40;97;5;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6978;52;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6979;55;97;5;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
6980;33;97;5;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6981;36;97;5;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
6982;38;97;5;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6983;41;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6984;44;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6985;46;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6986;49;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6987;57;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6988;39;97;5;No citado;0;0;0;0;;;;;;;;;;;;;;;;
6989;43;97;5;Titular;65;0;0;0;;;;;;;;;;;;;;;;
6990;47;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6991;48;97;5;Suplente ingresa;15;0;2;1;;;;;;;;;;;;;;;;
6992;50;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6993;53;97;5;Titular;90;0;0;0;;;;;;;;;;;;;;;;
6994;54;97;5;Titular;77;1;0;0;;;;;;;;;;;;;;;;
6995;56;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
6996;58;97;5;Promovido;0;0;0;0;;;;;;;;;;;;;;;;
6997;77;97;5;Titular;65;0;0;0;;;;;;;;;;;;;;;;
6998;281;97;5;Suplente ingresa;13;0;0;0;;;;;;;;;;;;;;;;
6999;31;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7000;32;97;5;Titular;82;1;0;0;;;;;;;;;;;;;;;;
7001;35;97;5;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7002;37;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7003;51;97;5;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7004;76;97;5;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
7005;161;253;15;Suplente ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7006;162;253;15;Titular;0;0;0;0;;;;;;;;;;;;;;;;
7007;163;253;15;Titular;0;1;0;0;;;;;;;;;;;;;;;;
7008;164;253;15;Suplente ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7009;165;253;15;Titular;0;0;0;0;;;;;;;;;;;;;;;;
7010;161;253;15;Suplente ingresa;19;0;0;0;;;;;;;;;;;;;;;;
7011;162;253;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
7012;163;253;15;Titular;42;1;0;0;;;;;;;;;;;;;;;;
7013;164;253;15;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
7014;165;253;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
7015;166;253;15;Titular;70;0;0;0;;;;;;;;;;;;;;;;
7016;167;253;15;Suplente ingresa;28;0;0;0;;;;;;;;;;;;;;;;
7017;168;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7018;169;253;15;Titular;56;0;0;0;;;;;;;;;;;;;;;;
7019;170;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7020;171;253;15;Titular;56;0;0;0;;;;;;;;;;;;;;;;
7021;172;253;15;Titular;70;2;0;0;;;;;;;;;;;;;;;;
7022;173;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7023;174;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7024;175;253;15;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
7025;176;253;15;Suplente ingresa;28;0;0;0;;;;;;;;;;;;;;;;
7026;177;253;15;Titular;51;0;0;0;;;;;;;;;;;;;;;;
7027;178;253;15;Titular;51;0;0;0;;;;;;;;;;;;;;;;
7028;179;253;15;Titular;42;0;0;0;;;;;;;;;;;;;;;;
7029;180;253;15;Titular;56;0;0;0;;;;;;;;;;;;;;;;
7030;181;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7031;182;253;15;Suplente ingresa;19;0;1;0;;;;;;;;;;;;;;;;
7032;183;253;15;Suplente ingresa;14;0;1;0;;;;;;;;;;;;;;;;
7033;184;253;15;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7034;108;188;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7035;109;188;11;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7036;110;188;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7037;111;188;11;Titular;72;0;1;0;;;;;;;;;;;;;;;;
7038;112;188;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7039;113;188;11;Titular;80;1;0;0;;;;;;;;;;;;;;;;
7040;114;188;11;Titular;80;1;0;0;;;;;;;;;;;;;;;;
7041;115;188;11;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7042;116;188;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7043;117;188;11;Titular;67;0;0;0;;;;;;;;;;;;;;;;
7044;118;188;11;Titular;65;0;2;1;;;;;;;;;;;;;;;;
7045;119;188;11;Titular;78;0;0;0;;;;;;;;;;;;;;;;
7046;120;188;11;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7047;121;188;11;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7048;122;188;11;Titular;72;0;0;0;;;;;;;;;;;;;;;;
7049;123;188;11;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7050;124;188;11;Titular;72;0;1;0;;;;;;;;;;;;;;;;
7051;125;188;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7052;126;188;11;Suplente ingresa;5;0;0;0;;;;;;;;;;;;;;;;
7053;127;188;11;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7054;128;188;11;Suspendido;0;0;0;0;;;;;;;;;;;;;;;;
7055;129;188;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7056;130;188;11;Titular;67;1;0;0;;;;;;;;;;;;;;;;
7057;131;188;11;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7058;108;189;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7059;109;189;11;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7060;110;189;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7061;111;189;11;Titular;78;1;0;0;;;;;;;;;;;;;;;;
7062;112;189;11;Suplente ingresa;8;0;0;0;;;;;;;;;;;;;;;;
7063;113;189;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7064;114;189;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7065;115;189;11;Suplente ingresa;8;0;0;0;;;;;;;;;;;;;;;;
7066;116;189;11;Titular;40;0;0;0;;;;;;;;;;;;;;;;
7067;117;189;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7068;118;189;11;Suspendido;0;0;0;0;;;;;;;;;;;;;;;;
7069;119;189;11;Titular;78;0;0;0;;;;;;;;;;;;;;;;
7070;120;189;11;Suplente ingresa;8;0;0;0;;;;;;;;;;;;;;;;
7071;121;189;11;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7072;122;189;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7073;123;189;11;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7074;124;189;11;Titular;65;0;1;0;;;;;;;;;;;;;;;;
7075;125;189;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7076;126;189;11;Titular;78;1;0;0;;;;;;;;;;;;;;;;
7077;127;189;11;Suplente ingresa;40;0;0;0;;;;;;;;;;;;;;;;
7078;128;189;11;Suspendido;0;0;0;0;;;;;;;;;;;;;;;;
7079;129;189;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7080;130;189;11;Titular;78;0;0;0;;;;;;;;;;;;;;;;
7081;131;189;11;Suplente ingresa;8;0;0;0;;;;;;;;;;;;;;;;
7082;132;222;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7083;133;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7084;136;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7085;137;222;13;Titular;63;0;0;0;;;;;;;;;;;;;;;;
7086;138;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7087;139;222;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7088;140;222;13;Titular;0;0;0;0;;;;;;;;;;;;;;;;
7089;141;222;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7090;142;222;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7091;143;222;13;;0;0;0;0;;;;;;;;;;;;;;;;
7092;144;222;13;Titular;40;0;1;0;;;;;;;;;;;;;;;;
7093;145;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7094;146;222;13;Titular;58;0;0;0;;;;;;;;;;;;;;;;
7095;147;222;13;Suplente ingresa;17;0;0;0;;;;;;;;;;;;;;;;
7096;148;222;13;Titular;40;0;0;0;;;;;;;;;;;;;;;;
7097;149;222;13;Suplente ingresa;17;0;0;0;;;;;;;;;;;;;;;;
7098;150;222;13;Suplente ingresa;34;0;0;0;;;;;;;;;;;;;;;;
7099;151;222;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7100;152;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7101;153;222;13;Titular;58;0;1;0;;;;;;;;;;;;;;;;
7102;154;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7103;155;222;13;Titular;46;0;0;0;;;;;;;;;;;;;;;;
7104;156;222;13;Titular;63;0;0;0;;;;;;;;;;;;;;;;
7105;157;222;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7106;158;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7107;159;222;13;Suplente ingresa;22;2;0;0;;;;;;;;;;;;;;;;
7108;160;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7109;291;222;13;Suplente ingresa;40;0;0;0;;;;;;;;;;;;;;;;
7110;134;222;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7111;135;222;13;Suplente ingresa;40;0;0;0;;;;;;;;;;;;;;;;
7112;292;222;13;Suplente ingresa;22;0;0;0;;;;;;;;;;;;;;;;
7113;185;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7114;186;280;17;Suplente ingresa;29;0;0;0;;;;;;;;;;;;;;;;
7115;187;280;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
7116;208;280;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
7117;189;280;17;Titular;70;2;0;0;;;;;;;;;;;;;;;;
7118;190;280;17;Suplente ingresa;20;1;0;0;;;;;;;;;;;;;;;;
7119;191;280;17;Titular;50;0;0;0;;;;;;;;;;;;;;;;
7120;192;280;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
7121;193;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7122;194;280;17;Titular;70;0;0;0;;;;;;;;;;;;;;;;
7123;195;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7124;196;280;17;Titular;50;0;1;0;;;;;;;;;;;;;;;;
7125;197;280;17;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7126;198;280;17;Titular;50;0;0;0;;;;;;;;;;;;;;;;
7127;199;280;17;Titular;41;0;0;0;;;;;;;;;;;;;;;;
7128;200;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7129;201;280;17;Titular;55;1;0;0;;;;;;;;;;;;;;;;
7130;202;280;17;Titular;50;2;0;0;;;;;;;;;;;;;;;;
7131;203;280;17;Suplente ingresa;15;0;0;0;;;;;;;;;;;;;;;;
7132;204;280;17;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
7133;205;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7134;206;280;17;Titular;50;2;0;0;;;;;;;;;;;;;;;;
7135;207;280;17;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7136;6;63;3;Titular;90;0;0;0;;;;;;;;;;;;;;;;
7137;23;63;3;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7138;1;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7139;3;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7140;8;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7141;11;63;3;Titular;90;0;1;0;;;;;;;;;;;;;;;;
7142;12;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7143;15;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7144;18;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7145;21;63;3;Suspendido;0;0;0;0;;;;;;;;;;;;;;;;
7146;273;63;3;Titular;90;0;0;0;;;;;;;;;;;;;;;;
7147;24;63;3;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7148;27;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7149;5;63;3;Titular;0;0;0;0;;;;;;;;;;;;;;;;
7150;14;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7151;16;63;3;Suplente ingresa;22;0;0;0;;;;;;;;;;;;;;;;
7152;17;63;3;Titular;90;0;1;0;;;;;;;;;;;;;;;;
7153;19;63;3;Suplente ingresa;22;1;0;0;;;;;;;;;;;;;;;;
7154;22;63;3;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7155;26;63;3;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7156;28;63;3;Titular;80;0;1;0;;;;;;;;;;;;;;;;
7157;2;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7158;4;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7159;7;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7160;10;63;3;Titular;57;1;0;0;;;;;;;;;;;;;;;;
7161;20;63;3;Suplente ingresa;33;0;0;0;;;;;;;;;;;;;;;;
7162;25;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7163;29;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7164;30;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7165;274;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7166;275;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7167;276;63;3;Titular;68;0;1;0;;;;;;;;;;;;;;;;
7168;277;63;3;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7169;278;63;3;Titular;68;1;0;0;;;;;;;;;;;;;;;;
7170;279;63;3;Suplente ingresa;33;1;0;0;;;;;;;;;;;;;;;;
7171;280;63;3;Titular;90;1;0;0;;;;;;;;;;;;;;;;
7172;58;63;3;Titular;57;1;;;;;;;;;;;;;;;;;;
7173;108;190;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7174;109;190;11;Suplente no ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7175;110;190;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7176;111;190;11;Titular;80;0;1;0;;;;;;;;;;;;;;;;
7177;112;190;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7178;113;190;11;Titular;60;0;0;0;;;;;;;;;;;;;;;;
7179;114;190;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7180;115;190;11;Suplente ingresa;26;0;0;0;;;;;;;;;;;;;;;;
7181;116;190;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7182;117;190;11;Titular;54;0;0;0;;;;;;;;;;;;;;;;
7183;118;190;11;Titular;73;0;0;0;;;;;;;;;;;;;;;;
7184;119;190;11;Titular;73;0;0;0;;;;;;;;;;;;;;;;
7185;120;190;11;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7186;121;190;11;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7187;122;190;11;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7188;123;190;11;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7189;124;190;11;Suplente ingresa;26;0;0;0;;;;;;;;;;;;;;;;
7190;125;190;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7191;126;190;11;Suplente ingresa;20;0;0;0;;;;;;;;;;;;;;;;
7192;127;190;11;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7193;128;190;11;Titular;73;0;0;0;;;;;;;;;;;;;;;;
7194;129;190;11;;0;0;0;0;;;;;;;;;;;;;;;;
7195;130;190;11;Titular;54;0;0;0;;;;;;;;;;;;;;;;
7196;131;190;11;Suplente ingresa;10;0;0;0;;;;;;;;;;;;;;;;
7197;132;223;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7198;133;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7199;136;223;13;Suplente ingresa;25;0;0;0;;;;;;;;;;;;;;;;
7200;137;223;13;Titular;55;0;0;0;;;;;;;;;;;;;;;;
7201;138;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7202;139;223;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7203;140;223;13;Titular;80;0;0;0;;;;;;;;;;;;;;;;
7204;141;223;13;Lesionado;0;0;0;0;;;;;;;;;;;;;;;;
7205;142;223;13;Titular;66;0;1;0;;;;;;;;;;;;;;;;
7206;143;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7207;144;223;13;Titular;66;0;0;0;;;;;;;;;;;;;;;;
7208;145;223;13;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
7209;146;223;13;Titular;40;0;0;0;;;;;;;;;;;;;;;;
7210;147;223;13;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
7211;148;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7212;149;223;13;Suplente ingresa;14;0;0;0;;;;;;;;;;;;;;;;
7213;150;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7214;151;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7215;152;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7216;153;223;13;Titular;0;0;0;0;;;;;;;;;;;;;;;;
7217;154;223;13;No citado;0;0;0;0;;;;;;;;;;;;;;;;
7218;155;223;13;Suplente ingresa;0;0;0;0;;;;;;;;;;;;;;;;
7219;156;223;13;Suplente ingresa;0;0;0;0;;;;;;;;;;;;;;;;
