IdPartido;IdCompeticionTemporada;Jornada;IdEquipoLocal;IdEquipoVisita;FechaPartido;NombreEvento;GolesLocal;GolesVisita;IsLocal;IsWon;;;;;;;;;;;;;;
449;53;12;27;1;;Temp. 2022 - APERTURA - Jornada: 12 - Cat. SUB-12 - O'Higgins vs Universidad de Chile;;;0;0;;;;;;;;;;;;;;
450;53;13;1;21;;Temp. 2022 - APERTURA - Jornada: 13 - Cat. SUB-12 - Universidad de Chile vs San Luis;;;1;0;;;;;;;;;;;;;;
451;53;14;30;1;;Temp. 2022 - APERTURA - Jornada: 14 - Cat. SUB-12 - Unión San Felipe vs Universidad de Chile;;;0;0;;;;;;;;;;;;;;
452;53;15;1;9;;Temp. 2022 - APERTURA - Jornada: 15 - Cat. SUB-12 - Universidad de Chile vs Unión Española;;;1;0;;;;;;;;;;;;;;
453;53;16;14;1;;Temp. 2022 - APERTURA - Jornada: 16 - Cat. SUB-12 - Cobresal vs Universidad de Chile;;;0;0;;;;;;;;;;;;;;
454;53;17;17;1;;Temp. 2022 - APERTURA - Jornada: 17 - Cat. SUB-12 - Cobreloa vs Universidad de Chile;;;0;0;;;;;;;;;;;;;;
455;54;1;1;17;1/10/2022;Temp. 2022 - CLAUSURA - Jornada: 1 - Cat. SUB-12 - Universidad de Chile vs Cobreloa;2;0;1;1;;;;;;;;;;;;;;
456;54;2;9;1;8/10/2022;Temp. 2022 - CLAUSURA - Jornada: 2 - Cat. SUB-12 - Unión Española vs Universidad de Chile;0;0;0;0;;;;;;;;;;;;;;
457;54;3;1;4;15/10/2022;Temp. 2022 - CLAUSURA - Jornada: 3 - Cat. SUB-12 - Universidad de Chile vs Audax Italiano;1;3;1;0;;;;;;;;;;;;;;
458;54;4;18;1;22/10/2022;Temp. 2022 - CLAUSURA - Jornada: 4 - Cat. SUB-12 - Santiago Wanderers vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
459;54;5;1;33;;Temp. 2022 - CLAUSURA - Jornada: 5 - Cat. SUB-12 - Universidad de Chile vs Deportes Santa Cruz;6;0;1;1;;;;;;;;;;;;;;
460;54;6;5;1;5/11/2022;Temp. 2022 - CLAUSURA - Jornada: 6 - Cat. SUB-12 - Everton vs Universidad de Chile;1;1;0;0;;;;;;;;;;;;;;
461;54;7;1;27;12/11/2022;Temp. 2022 - CLAUSURA - Jornada: 7 - Cat. SUB-12 - Universidad de Chile vs O'Higgins;1;3;1;0;;;;;;;;;;;;;;
462;54;8;36;1;17/11/2022;Temp. 2022 - CLAUSURA - Jornada: 8 - Cat. SUB-12 - AC Barnechea vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
463;54;9;19;1;20/11/2022;Temp. 2022 - CLAUSURA - Jornada: 9 - Cat. SUB-12 - Santiago Morning vs Universidad de Chile;1;1;0;0;;;;;;;;;;;;;;
464;54;CUARTOS DE FINAL;3;1;23/11/2022;Temp. 2022 - CLAUSURA - Jornada: CUARTOS DE FINAL - Cat. SUB-12 - Colo-Colo vs Universidad de Chile;3;1;0;0;;;;;;;;;;;;;;
465;55;1;1;10;9/04/2022;Temp. 2022 - APERTURA - Jornada: 1 - Cat. SUB-11 - Universidad de Chile vs Magallanes;3;0;1;1;;;;;;;;;;;;;;
466;55;2;19;1;24/04/2022;Temp. 2022 - APERTURA - Jornada: 2 - Cat. SUB-11 - Santiago Morning vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
467;55;3;1;33;7/05/2022;Temp. 2022 - APERTURA - Jornada: 3 - Cat. SUB-11 - Universidad de Chile vs Deportes Santa Cruz;8;1;1;1;;;;;;;;;;;;;;
468;55;4;1;22;14/05/2022;Temp. 2022 - APERTURA - Jornada: 4 - Cat. SUB-11 - Universidad de Chile vs Deportes Melipilla;6;0;1;1;;;;;;;;;;;;;;
469;55;5;18;1;21/05/2022;Temp. 2022 - APERTURA - Jornada: 5 - Cat. SUB-11 - Santiago Wanderers vs Universidad de Chile;2;2;0;0;;;;;;;;;;;;;;
470;55;6;5;1;28/05/2022;Temp. 2022 - APERTURA - Jornada: 6 - Cat. SUB-11 - Everton vs Universidad de Chile;0;2;0;1;;;;;;;;;;;;;;
471;55;7;1;3;4/06/2022;Temp. 2022 - APERTURA - Jornada: 7 - Cat. SUB-11 - Universidad de Chile vs Colo-Colo;3;5;1;0;;;;;;;;;;;;;;
472;55;8;11;1;18/06/2022;Temp. 2022 - APERTURA - Jornada: 8 - Cat. SUB-11 - Unión La Calera vs Universidad de Chile;1;0;0;0;;;;;;;;;;;;;;
473;55;9;13;1;25/06/2022;Temp. 2022 - APERTURA - Jornada: 9 - Cat. SUB-11 - Universidad Catolica vs Universidad de Chile;5;1;0;0;;;;;;;;;;;;;;
474;55;10;1;25;2/07/2022;Temp. 2022 - APERTURA - Jornada: 10 - Cat. SUB-11 - Universidad de Chile vs Palestino;3;2;1;1;;;;;;;;;;;;;;
475;55;11;1;4;9/07/2022;Temp. 2022 - APERTURA - Jornada: 11 - Cat. SUB-11 - Universidad de Chile vs Audax Italiano;0;1;1;0;;;;;;;;;;;;;;
476;55;12;1;27;30/07/2022;Temp. 2022 - APERTURA - Jornada: 12 - Cat. SUB-11 - Universidad de Chile vs O'Higgins;1;2;1;0;;;;;;;;;;;;;;
477;55;13;21;1;6/08/2022;Temp. 2022 - APERTURA - Jornada: 13 - Cat. SUB-11 - San Luis vs Universidad de Chile;0;5;0;1;;;;;;;;;;;;;;
478;55;14;1;30;13/08/2022;Temp. 2022 - APERTURA - Jornada: 14 - Cat. SUB-11 - Universidad de Chile vs Unión San Felipe;2;2;1;0;;;;;;;;;;;;;;
479;55;15;9;1;20/08/2022;Temp. 2022 - APERTURA - Jornada: 15 - Cat. SUB-11 - Unión Española vs Universidad de Chile;2;4;0;1;;;;;;;;;;;;;;
480;55;16;1;14;27/08/2022;Temp. 2022 - APERTURA - Jornada: 16 - Cat. SUB-11 - Universidad de Chile vs Cobresal;3;3;1;0;;;;;;;;;;;;;;
481;55;17;1;17;3/09/2022;Temp. 2022 - APERTURA - Jornada: 17 - Cat. SUB-11 - Universidad de Chile vs Cobreloa;7;0;1;1;;;;;;;;;;;;;;
482;56;1;1;17;1/10/2022;Temp. 2022 - CLAUSURA - Jornada: 1 - Cat. SUB-11 - Universidad de Chile vs Cobreloa;4;0;1;1;;;;;;;;;;;;;;
483;56;2;9;1;8/10/2022;Temp. 2022 - CLAUSURA - Jornada: 2 - Cat. SUB-11 - Unión Española vs Universidad de Chile;0;2;0;1;;;;;;;;;;;;;;
484;56;3;1;4;15/10/2022;Temp. 2022 - CLAUSURA - Jornada: 3 - Cat. SUB-11 - Universidad de Chile vs Audax Italiano;5;0;1;1;;;;;;;;;;;;;;
485;56;4;18;1;22/10/2022;Temp. 2022 - CLAUSURA - Jornada: 4 - Cat. SUB-11 - Santiago Wanderers vs Universidad de Chile;1;1;0;0;;;;;;;;;;;;;;
486;56;5;1;33;29/10/2022;Temp. 2022 - CLAUSURA - Jornada: 5 - Cat. SUB-11 - Universidad de Chile vs Deportes Santa Cruz;4;0;1;1;;;;;;;;;;;;;;
487;56;6;5;1;5/11/2022;Temp. 2022 - CLAUSURA - Jornada: 6 - Cat. SUB-11 - Everton vs Universidad de Chile;3;3;0;0;;;;;;;;;;;;;;
488;56;7;1;27;12/11/2022;Temp. 2022 - CLAUSURA - Jornada: 7 - Cat. SUB-11 - Universidad de Chile vs O'Higgins;2;1;1;1;;;;;;;;;;;;;;
489;56;8;36;1;17/11/2022;Temp. 2022 - CLAUSURA - Jornada: 8 - Cat. SUB-11 - AC Barnechea vs Universidad de Chile;1;5;0;1;;;;;;;;;;;;;;
490;56;9;19;1;20/11/2022;Temp. 2022 - CLAUSURA - Jornada: 9 - Cat. SUB-11 - Santiago Morning vs Universidad de Chile;2;2;0;0;;;;;;;;;;;;;;
491;56;CUARTOS DE FINAL;1;14;23/11/2022;Temp. 2022 - CLAUSURA - Jornada: CUARTOS DE FINAL - Cat. SUB-11 - Universidad de Chile vs Cobresal;3;2;1;1;;;;;;;;;;;;;;
492;56;SEMIFINAL;1;18;26/11/2022;Temp. 2022 - CLAUSURA - Jornada: SEMIFINAL - Cat. SUB-11 - Universidad de Chile vs Santiago Wanderers;2;1;1;1;;;;;;;;;;;;;;
493;56;FINAL;1;13;3/12/2022;Temp. 2022 - CLAUSURA - Jornada: FINAL - Cat. SUB-11 - Universidad de Chile vs Universidad Catolica;0;2;1;0;;;;;;;;;;;;;;
494;18;1;1;14;18/02/2024;Temp 2024 - ANUAL Jornada 1 - Universidad de Chile vs Cobresal;2;2;1;0;;;;;;;;;;;;;;
495;18;2;1;4;25/02/2024;Temp 2024 - ANUAL Jornada 2 - Universidad de Chile vs Audax Italiano;1;0;1;1;;;;;;;;;;;;;;
496;18;3;12;1;3/03/2024;Temp 2024 - ANUAL Jornada 3 - Deportes Copiapó vs Universidad de Chile;1;3;0;1;;;;;;;;;;;;;;
497;18;4;3;1;10/03/2024;Temp 2024 - ANUAL Jornada 4 - Colo-Colo vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
498;18;5;1;27;17/03/2024;Temp 2024 - ANUAL Jornada 5 - Universidad de Chile vs Ohiggins;1;0;1;1;;;;;;;;;;;;;;
499;18;6;17;1;31/03/2024;Temp 2024 - ANUAL Jornada 6 - Cobreloa vs Universidad de Chile;1;3;0;1;;;;;;;;;;;;;;
500;18;7;9;1;7/04/2024;Temp 2024 - ANUAL Jornada 7 - Unión Española vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
501;18;8;1;6;14/04/2024;Temp 2024 - ANUAL Jornada 8 - Universidad de Chile vs Coquimbo Unido;1;1;1;0;;;;;;;;;;;;;;
502;18;9;25;1;21/04/2024;Temp 2024 - ANUAL Jornada 9 - Palestino vs Universidad de Chile;2;2;0;0;;;;;;;;;;;;;;
503;18;10;8;1;28/04/2024;Temp 2024 - ANUAL Jornada 10 - Huachipato vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
504;18;11;1;28;5/05/2024;Temp 2024 - ANUAL Jornada 11 - Universidad de Chile vs Deportes Iquique;;;1;;;;;;;;;;;;;;;
505;18;12;11;1;12/05/2024;Temp 2024 - ANUAL Jornada 12 - Unión La Calera vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
506;18;13;1;13;19/05/2024;Temp 2024 - ANUAL Jornada 13 - Universidad de Chile vs Universidad Católica;;;1;;;;;;;;;;;;;;;
507;18;14;1;7;26/05/2024;Temp 2024 - ANUAL Jornada 14 - Universidad de Chile vs Ñublense;;;1;;;;;;;;;;;;;;;
508;18;15;5;1;2/06/2024;Temp 2024 - ANUAL Jornada 15 - Everton vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
509;18;16;14;1;21/07/2024;Temp 2024 - ANUAL Jornada 16 - Cobresal vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
510;18;17;4;1;28/07/2024;Temp 2024 - ANUAL Jornada 17 - Audax Italiano vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
511;18;18;1;12;4/08/2024;Temp 2024 - ANUAL Jornada 18 - Universidad de Chile vs Deportes Copiapó;;;1;;;;;;;;;;;;;;;
512;18;19;1;3;11/08/2024;Temp 2024 - ANUAL Jornada 19 - Universidad de Chile vs Colo-Colo;;;1;;;;;;;;;;;;;;;
513;18;20;27;1;18/08/2024;Temp 2024 - ANUAL Jornada 20 - Ohiggins vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
514;18;21;1;17;25/08/2024;Temp 2024 - ANUAL Jornada 21 - Universidad de Chile vs Cobreloa;;;1;;;;;;;;;;;;;;;
515;18;22;1;9;28/08/2024;Temp 2024 - ANUAL Jornada 22 - Universidad de Chile vs Unión Española;;;1;;;;;;;;;;;;;;;
516;18;23;6;1;1/09/2024;Temp 2024 - ANUAL Jornada 23 - Coquimbo Unido vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
517;18;24;1;25;15/09/2024;Temp 2024 - ANUAL Jornada 24 - Universidad de Chile vs Palestino;;;1;;;;;;;;;;;;;;;
518;18;25;1;8;25/09/2024;Temp 2024 - ANUAL Jornada 25 - Universidad de Chile vs Huachipato;;;1;;;;;;;;;;;;;;;
519;18;26;28;1;29/09/2024;Temp 2024 - ANUAL Jornada 26 - Deportes Iquique vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
520;18;27;1;11;6/10/2024;Temp 2024 - ANUAL Jornada 27 - Universidad de Chile vs Unión La Calera;;;1;;;;;;;;;;;;;;;
521;18;28;13;1;20/10/2024;Temp 2024 - ANUAL Jornada 28 - Universidad Católica vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
522;18;29;7;1;3/11/2024;Temp 2024 - ANUAL Jornada 29 - Ñublense vs Universidad de Chile;;;0;;;;;;;;;;;;;;;
523;18;30;1;5;10/11/2024;Temp 2024 - ANUAL Jornada 30 - Universidad de Chile vs Everton;;;1;;;;;;;;;;;;;;;
524;66;;9;1;20/01/2024;Temp 2024 - AMISTOSO - Unión Española vs Universidad de Chile;0;4;0;0;;;;;;;;;;;;;;
525;66;;13;1;27/01/2024;Temp 2024 - AMISTOSO - Universidad Católica vs Universidad de Chile;1;3;0;0;;;;;;;;;;;;;;
526;66;;6;1;30/01/2024;Temp 2024 - AMISTOSO - Coquimbo Unido vs Universidad de Chile;1;0;0;0;;;;;;;;;;;;;;
527;66;;8;1;4/02/2024;Temp 2024 - AMISTOSO - Huachipato vs Universidad de Chile;0;0;0;0;;;;;;;;;;;;;;
528;66;;1;18;10/02/2024;Temp 2024 - AMISTOSO - Universidad de Chile vs Santiago Wanderers;7;2;0;0;;;;;;;;;;;;;;
529;68;1;4;1;10/03/2024;Temp 2024 - ANUAL Jornada 1 - PEF - Audax Italiano vs Universidad de Chile;0;4;0;1;;;;;;;;;;;;;;
530;68;2;1;6;17/03/2024;Temp 2024 - ANUAL Jornada 2 - PEF - Universidad de Chile vs Coquimbo Unido;3;0;1;1;;;;;;;;;;;;;;
531;68;3;1;3;24/03/2024;Temp 2024 - ANUAL Jornada 3 - PEF - Universidad de Chile vs Colo-Colo;0;1;1;0;;;;;;;;;;;;;;
532;68;4;14;1;31/03/2024;Temp 2024 - ANUAL Jornada 4 - PEF - Cobresal vs Universidad de Chile;0;5;0;1;;;;;;;;;;;;;;
533;68;5;13;1;14/04/2024;Temp 2024 - ANUAL Jornada 5 - PEF - Universidad Católica vs Universidad de Chile;;;;;;;;;;;;;;;;;;
534;68;6;1;5;21/04/2024;Temp 2024 - ANUAL Jornada 6 - PEF - Universidad de Chile vs Everton;4;1;1;1;;;;;;;;;;;;;;
535;68;8;23;1;5/05/2024;Temp 2024 - ANUAL Jornada 8 - PEF - Deportes Antofagasta vs Universidad de Chile;;;;;;;;;;;;;;;;;;
536;68;9;1;9;8/05/2024;Temp 2024 - ANUAL Jornada 9 - PEF - Universidad de Chile vs Unión Española;;;;;;;;;;;;;;;;;;
537;68;10;1;28;12/05/2024;Temp 2024 - ANUAL Jornada 10 - PEF - Universidad de Chile vs Deportes Iquique;;;;;;;;;;;;;;;;;;
538;68;11;19;1;19/05/2024;Temp 2024 - ANUAL Jornada 11 - PEF - Santiago Morning vs Universidad de Chile;;;;;;;;;;;;;;;;;;
539;68;12;35;1;26/05/2024;Temp 2024 - ANUAL Jornada 12 - PEF - Universidad de Concepción vs Universidad de Chile;;;;;;;;;;;;;;;;;;
540;68;13;1;25;16/06/2024;Temp 2024 - ANUAL Jornada 13 - PEF - Universidad de Chile vs Palestino;;;;;;;;;;;;;;;;;;
541;68;14;1;4;23/06/2024;Temp 2024 - ANUAL Jornada 14 - PEF - Universidad de Chile vs Audax Italiano;;;;;;;;;;;;;;;;;;
542;68;15;6;1;30/06/2024;Temp 2024 - ANUAL Jornada 15 - PEF - Coquimbo Unido vs Universidad de Chile;;;;;;;;;;;;;;;;;;
543;68;16;3;1;7/07/2024;Temp 2024 - ANUAL Jornada 16 - PEF - Colo-Colo vs Universidad de Chile;;;;;;;;;;;;;;;;;;
544;68;17;1;14;21/07/2024;Temp 2024 - ANUAL Jornada 17 - PEF - Universidad de Chile vs Cobresal;;;;;;;;;;;;;;;;;;
545;68;18;1;13;28/07/2024;Temp 2024 - ANUAL Jornada 18 - PEF - Universidad de Chile vs Universidad Católica;;;;;;;;;;;;;;;;;;
546;68;19;5;1;4/08/2024;Temp 2024 - ANUAL Jornada 19 - PEF - Everton vs Universidad de Chile;;;;;;;;;;;;;;;;;;
547;68;21;1;23;18/08/2024;Temp 2024 - ANUAL Jornada 21 - PEF - Universidad de Chile vs Deportes Antofagasta;;;;;;;;;;;;;;;;;;
548;68;22;9;1;21/08/2024;Temp 2024 - ANUAL Jornada 22 - PEF - Unión Española vs Universidad de Chile;;;;;;;;;;;;;;;;;;
549;68;23;28;1;25/08/2024;Temp 2024 - ANUAL Jornada 23 - PEF - Deportes Iquique vs Universidad de Chile;;;;;;;;;;;;;;;;;;
550;68;24;1;19;1/09/2024;Temp 2024 - ANUAL Jornada 24 - PEF - Universidad de Chile vs Santiago Morning;;;;;;;;;;;;;;;;;;
551;68;25;1;35;8/09/2024;Temp 2024 - ANUAL Jornada 25 - PEF - Universidad de Chile vs Universidad de Concepción;;;;;;;;;;;;;;;;;;
552;68;26;25;1;15/09/2024;Temp 2024 - ANUAL Jornada 26 - PEF - Palestino vs Universidad de Chile;;;;;;;;;;;;;;;;;;
553;19;1;9;1;1/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-20 - Unión Española vs Universidad de Chile;0;2;0;1;;;;;;;;;;;;;;
554;19;2;1;4;6/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-20 - Universidad de Chile vs Audax Italiano;1;0;1;1;;;;;;;;;;;;;;
555;19;3;13;1;10/03/2024;Temp 2024 - APERTURA Jornada 3 - SUB-20 - Universidad Católica vs Universidad de Chile;3;2;0;0;;;;;;;;;;;;;;
556;19;4;35;1;17/03/2024;Temp 2024 - APERTURA Jornada 4 - SUB-20 - Universidad de Concepción vs Universidad de Chile;4;4;0;0;;;;;;;;;;;;;;
557;19;5;1;5;24/03/2024;Temp 2024 - APERTURA Jornada 5 - SUB-20 - Universidad de Chile vs Everton;3;1;1;1;;;;;;;;;;;;;;
558;19;6;18;1;7/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-20 - Santiago Wanderers vs Universidad de Chile;0;0;0;0;;;;;;;;;;;;;;
559;19;7;1;25;14/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-20 - Universidad de Chile vs Palestino;4;2;1;1;;;;;;;;;;;;;;
560;19;8;6;1;21/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-20 - Coquimbo Unido vs Universidad de Chile;2;2;0;0;;;;;;;;;;;;;;
561;19;9;32;1;28/04/2024;Temp 2024 - APERTURA Jornada 9 - SUB-20 - Rangers vs Universidad de Chile;;;;;;;;;;;;;;;;;;
562;19;10;1;28;5/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-20 - Universidad de Chile vs Deportes Iquique;;;;;;;;;;;;;;;;;;
563;19;11;1;8;8/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-20 - Universidad de Chile vs Huachipato;;;;;;;;;;;;;;;;;;
564;19;12;27;1;12/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-20 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
565;19;13;1;7;19/05/2024;Temp 2024 - APERTURA Jornada 13 - SUB-20 - Universidad de Chile vs Ñublense;;;;;;;;;;;;;;;;;;
566;19;14;1;3;26/05/2024;Temp 2024 - APERTURA Jornada 14 - SUB-20 - Universidad de Chile vs Colo-Colo;;;;;;;;;;;;;;;;;;
567;19;15;14;1;2/06/2024;Temp 2024 - APERTURA Jornada 15 - SUB-20 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
568;21;1;9;1;1/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-18 - Unión Española vs Universidad de Chile;3;0;0;0;;;;;;;;;;;;;;
569;21;2;1;4;6/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-18 - Universidad de Chile vs Audax Italiano;2;2;1;0;;;;;;;;;;;;;;
570;21;3;13;1;10/03/2024;Temp 2024 - APERTURA Jornada 3 - SUB-18 - Universidad Católica vs Universidad de Chile;2;3;0;1;;;;;;;;;;;;;;
571;21;4;35;1;17/03/2024;Temp 2024 - APERTURA Jornada 4 - SUB-18 - Universidad de Concepción vs Universidad de Chile;2;2;0;0;;;;;;;;;;;;;;
572;21;5;1;5;24/03/2024;Temp 2024 - APERTURA Jornada 5 - SUB-18 - Universidad de Chile vs Everton;4;1;1;1;;;;;;;;;;;;;;
573;21;6;18;1;7/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-18 - Santiago Wanderers vs Universidad de Chile;1;0;0;0;;;;;;;;;;;;;;
574;21;7;1;25;14/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-18 - Universidad de Chile vs Palestino;4;0;0;0;;;;;;;;;;;;;;
575;21;8;6;1;21/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-18 - Coquimbo Unido vs Universidad de Chile;4;2;0;0;;;;;;;;;;;;;;
576;21;9;32;1;28/04/2024;Temp 2024 - APERTURA Jornada 9 - SUB-18 - Rangers vs Universidad de Chile;;;;;;;;;;;;;;;;;;
577;21;10;1;28;5/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-18 - Universidad de Chile vs Deportes Iquique;;;;;;;;;;;;;;;;;;
578;21;11;1;8;8/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-18 - Universidad de Chile vs Huachipato;;;;;;;;;;;;;;;;;;
579;21;12;27;1;12/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-18 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
580;21;13;1;7;19/05/2024;Temp 2024 - APERTURA Jornada 13 - SUB-18 - Universidad de Chile vs Ñublense;;;;;;;;;;;;;;;;;;
581;21;14;1;3;26/05/2024;Temp 2024 - APERTURA Jornada 14 - SUB-18 - Universidad de Chile vs Colo-Colo;;;;;;;;;;;;;;;;;;
582;21;15;14;1;2/06/2024;Temp 2024 - APERTURA Jornada 15 - SUB-18 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
583;23;1;1;9;1/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-16 - Universidad de Chile vs Unión Española;2;2;1;0;;;;;;;;;;;;;;
584;23;2;4;1;6/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-16 - Audax Italiano vs Universidad de Chile;1;3;0;1;;;;;;;;;;;;;;
585;23;3;1;13;10/03/2024;Temp 2024 - APERTURA Jornada 3 - SUB-16 - Universidad de Chile vs Universidad Católica;1;0;1;1;;;;;;;;;;;;;;
586;23;4;1;35;17/03/2024;Temp 2024 - APERTURA Jornada 4 - SUB-16 - Universidad de Chile vs Universidad de Concepción;4;2;1;1;;;;;;;;;;;;;;
587;23;5;5;1;24/03/2024;Temp 2024 - APERTURA Jornada 5 - SUB-16 - Everton vs Universidad de Chile;3;4;0;1;;;;;;;;;;;;;;
588;23;6;1;18;7/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-16 - Universidad de Chile vs Santiago Wanderers;1;1;1;0;;;;;;;;;;;;;;
589;23;7;25;1;14/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-16 - Palestino vs Universidad de Chile;1;2;0;1;;;;;;;;;;;;;;
590;23;8;1;6;21/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-16 - Universidad de Chile vs Coquimbo Unido;2;3;1;0;;;;;;;;;;;;;;
591;23;9;1;32;28/04/2024;Temp 2024 - APERTURA Jornada 9 - SUB-16 - Universidad de Chile vs Rangers;;;;;;;;;;;;;;;;;;
592;23;10;28;1;5/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-16 - Deportes Iquique vs Universidad de Chile;;;;;;;;;;;;;;;;;;
593;23;11;8;1;8/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-16 - Huachipato vs Universidad de Chile;;;;;;;;;;;;;;;;;;
594;23;12;1;27;12/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-16 - Universidad de Chile vs Ohiggins;;;;;;;;;;;;;;;;;;
595;23;13;7;1;19/05/2024;Temp 2024 - APERTURA Jornada 13 - SUB-16 - Ñublense vs Universidad de Chile;;;;;;;;;;;;;;;;;;
596;23;14;3;1;26/05/2024;Temp 2024 - APERTURA Jornada 14 - SUB-16 - Colo-Colo vs Universidad de Chile;;;;;;;;;;;;;;;;;;
597;23;15;1;14;2/06/2024;Temp 2024 - APERTURA Jornada 15 - SUB-16 - Universidad de Chile vs Cobresal;;;;;;;;;;;;;;;;;;
598;25;1;1;9;1/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-15 - Universidad de Chile vs Unión Española;2;1;1;1;;;;;;;;;;;;;;
599;25;2;4;1;6/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-15 - Audax Italiano vs Universidad de Chile;1;0;0;0;;;;;;;;;;;;;;
600;25;3;1;13;10/03/2024;Temp 2024 - APERTURA Jornada 3 - SUB-15 - Universidad de Chile vs Universidad Católica;3;4;1;0;;;;;;;;;;;;;;
601;25;4;1;35;17/03/2024;Temp 2024 - APERTURA Jornada 4 - SUB-15 - Universidad de Chile vs Universidad de Concepción;8;0;1;1;;;;;;;;;;;;;;
602;25;5;5;1;24/03/2024;Temp 2024 - APERTURA Jornada 5 - SUB-15 - Everton vs Universidad de Chile;0;3;0;1;;;;;;;;;;;;;;
603;25;6;1;18;7/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-15 - Universidad de Chile vs Santiago Wanderers;2;0;1;1;;;;;;;;;;;;;;
604;25;7;25;1;14/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-15 - Palestino vs Universidad de Chile;1;2;0;1;;;;;;;;;;;;;;
605;25;8;1;6;21/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-15 - Universidad de Chile vs Coquimbo Unido;1;1;1;0;;;;;;;;;;;;;;
606;25;9;1;32;28/04/2024;Temp 2024 - APERTURA Jornada 9 - SUB-15 - Universidad de Chile vs Rangers;;;;;;;;;;;;;;;;;;
607;25;10;28;1;5/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-15 - Deportes Iquique vs Universidad de Chile;;;;;;;;;;;;;;;;;;
608;25;11;8;1;8/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-15 - Huachipato vs Universidad de Chile;;;;;;;;;;;;;;;;;;
609;25;12;1;27;12/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-15 - Universidad de Chile vs Ohiggins;;;;;;;;;;;;;;;;;;
610;25;13;7;1;19/05/2024;Temp 2024 - APERTURA Jornada 13 - SUB-15 - Ñublense vs Universidad de Chile;;;;;;;;;;;;;;;;;;
611;25;14;3;1;26/05/2024;Temp 2024 - APERTURA Jornada 14 - SUB-15 - Colo-Colo vs Universidad de Chile;;;;;;;;;;;;;;;;;;
612;25;15;1;14;2/06/2024;Temp 2024 - APERTURA Jornada 15 - SUB-15 - Universidad de Chile vs Cobresal;;;;;;;;;;;;;;;;;;
613;69;1;27;1;10/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-19F - Ohiggins vs Universidad de Chile;0;1;0;1;;;;;;;;;;;;;;
614;69;2;14;1;17/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-19F - Cobresal vs Universidad de Chile;2;6;0;1;;;;;;;;;;;;;;
615;69;3;1;25;24/03/2024;Temp 2024 - APERTURA Jornada 3 - SUB-19F - Universidad de Chile vs Palestino;3;2;1;1;;;;;;;;;;;;;;
